1051,1071,975,1063
1051,1071,975,1094
1051,1072,975,1145
1177,1289,976,501
1177,1196,976,903
1177,1204,976,927
1177,1156,976,952
1177,1191,976,997
1177,1197,976,1003
1177,1177,976,1049
1177,1184,976,1053
1177,1191,976,1057
1177,1191,976,1258
1091,1118,980,981
1091,1107,980,1045
1091,1177,980,1049
1091,1184,980,1053
1091,1191,980,1057
1118,1091,981,980
1118,1177,981,1049
1118,1184,981,1053
1118,1191,981,1057
491,273,994,770
491,358,994,847
491,616,994,867
491,551,994,934
491,445,994,939
491,670,994,1190
1191,1238,997,665
1191,1207,997,802
1191,1196,997,903
1191,1204,997,927
1191,1156,997,952
1191,1177,997,976
1191,1197,997,1003
1191,1177,997,1049
1191,1184,997,1053
1191,1191,997,1057
1191,1153,997,1258
1191,1191,997,1258
1191,1144,997,1328
1197,1238,1003,665
1197,1207,1003,802
1197,1196,1003,903
1197,1204,1003,927
1197,1156,1003,952
1197,1177,1003,976
1197,1191,1003,997
1197,1177,1003,1049
1197,1184,1003,1053
1197,1191,1003,1057
1197,1153,1003,1258
1197,1191,1003,1258
1197,1144,1003,1328
852,831,1005,849
852,837,1005,904
852,839,1005,919
852,769,1005,937
852,869,1005,1047
852,907,1005,1107
973,874,1008,769
973,913,1008,865
973,947,1008,942
973,979,1008,1039
973,990,1008,1077
973,1017,1008,1271
973,1026,1008,1308
973,1157,1008,1459
788,342,1025,632
788,398,1025,670
788,442,1025,714
788,467,1025,744
788,513,1025,777
788,539,1025,792
788,616,1025,867
788,716,1025,960
788,806,1025,1053
788,854,1025,1093
788,886,1025,1121
788,884,1025,1131
788,918,1025,1156
934,813,1038,771
934,871,1038,889
934,880,1038,1067
934,907,1038,1107
979,973,1039,1008
979,955,1039,1075
979,990,1039,1077
979,949,1039,1107
979,1066,1039,1178
979,1017,1039,1271
979,1026,1039,1308
1107,1091,1045,980
1107,1071,1045,1063
1107,1134,1045,1109
1107,1156,1045,1151
869,852,1047,1005
869,907,1047,1107
1177,1238,1049,665
1177,1207,1049,802
1177,1196,1049,903
1177,1204,1049,927
1177,1177,1049,976
1177,1091,1049,980
1177,1118,1049,981
1177,1191,1049,997
1177,1197,1049,1003
1177,1184,1049,1053
1177,1191,1049,1057
1177,1153,1049,1258
1177,1191,1049,1258
1177,1144,1049,1328
806,513,1053,777
806,539,1053,792
806,616,1053,867
806,716,1053,960
806,788,1053,1025
806,854,1053,1093
806,886,1053,1121
806,884,1053,1131
806,918,1053,1156
1184,1238,1053,665
1184,1207,1053,802
1184,1196,1053,903
1184,1204,1053,927
1184,1177,1053,976
1184,1091,1053,980
1184,1118,1053,981
1184,1191,1053,997
1184,1197,1053,1003
1184,1177,1053,1049
1184,1191,1053,1057
1184,1153,1053,1258
1184,1191,1053,1258
1184,1144,1053,1328
1191,1238,1057,665
1191,1207,1057,802
1191,1196,1057,903
1191,1204,1057,927
1191,1177,1057,976
1191,1091,1057,980
1191,1118,1057,981
1191,1191,1057,997
1191,1197,1057,1003
1191,1177,1057,1049
1191,1184,1057,1053
1191,1153,1057,1258
1191,1191,1057,1258
1191,1144,1057,1328
1071,1059,1063,954
1071,1051,1063,975
1071,1107,1063,1045
1071,1071,1063,1094
1071,1072,1063,1145
1071,1066,1063,1178
880,934,1067,1038
880,907,1067,1107
955,979,1075,1039
955,949,1075,1107
955,958,1075,1181
990,973,1077,1008
990,979,1077,1039
990,1066,1077,1178
990,1017,1077,1271
990,1026,1077,1308
719,216,1080,629
719,223,1080,633
719,231,1080,640
719,305,1080,702
719,312,1080,706
719,374,1080,768
719,407,1080,802
719,499,1080,890
719,551,1080,934
719,749,1080,1131
854,398,1093,670
854,442,1093,714
854,513,1093,777
854,539,1093,792
854,616,1093,867
854,716,1093,960
854,788,1093,1025
854,806,1093,1053
854,843,1093,1114
854,886,1093,1121
854,884,1093,1131
854,918,1093,1156
1071,1003,1094,927
1071,1059,1094,954
1071,1051,1094,975
1071,1071,1094,1063
1071,1072,1094,1145
1071,1066,1094,1178
907,852,1107,1005
907,934,1107,1038
907,869,1107,1047
907,880,1107,1067
907,918,1107,1156
907,963,1107,1265
949,979,1107,1039
949,955,1107,1075
949,958,1107,1181
1134,1107,1109,1045
1134,1072,1109,1145
1134,1156,1109,1151
843,854,1114,1093
843,886,1114,1121
843,884,1114,1131
843,918,1114,1156
843,930,1114,1292
843,960,1114,1356
843,951,1114,1364
886,398,1121,670
886,442,1121,714
886,513,1121,777
886,539,1121,792
886,616,1121,867
886,716,1121,960
886,788,1121,1025
886,806,1121,1053
886,854,1121,1093
886,843,1121,1114
886,884,1121,1131
886,918,1121,1156
886,919,1121,1222
886,950,1121,1286
886,968,1121,1351
749,719,1131,1080
749,706,1131,1162
749,670,1131,1190
749,766,1131,1218
884,539,1131,792
884,616,1131,867
884,716,1131,960
884,788,1131,1025
884,806,1131,1053
884,854,1131,1093
884,843,1131,1114
884,886,1131,1121
884,918,1131,1156
884,919,1131,1222
884,950,1131,1286
1072,1059,1145,954
1072,1051,1145,975
1072,1071,1145,1063
1072,1071,1145,1094
1072,1134,1145,1109
1072,1066,1145,1178
1156,1107,1151,1045
1156,1134,1151,1109
1156,1112,1151,1167
1156,1066,1151,1178
918,398,1156,670
918,513,1156,777
918,539,1156,792
918,616,1156,867
918,716,1156,960
918,788,1156,1025
918,806,1156,1053
918,854,1156,1093
918,907,1156,1107
918,843,1156,1114
918,886,1156,1121
918,884,1156,1131
918,919,1156,1222
918,963,1156,1265
706,749,1162,1131
706,670,1162,1190
706,766,1162,1218
1112,1156,1167,1151
1112,1066,1167,1178
1066,979,1178,1039
1066,1071,1178,1063
1066,990,1178,1077
1066,1071,1178,1094
1066,1072,1178,1145
1066,1156,1178,1151
1066,1112,1178,1167
1066,1144,1178,1328
1066,1186,1178,1397
1066,1196,1178,1435
958,955,1181,1075
958,949,1181,1107
958,1011,1181,1278
958,1026,1181,1308
958,1124,1181,1466
670,358,1190,847
670,445,1190,939
670,491,1190,994
670,749,1190,1131
670,706,1190,1162
766,749,1218,1131
766,706,1218,1162
766,743,1218,1311
919,886,1222,1121
919,884,1222,1131
919,918,1222,1156
919,950,1222,1286
1153,1238,1258,665
1153,1207,1258,802
1153,1196,1258,903
1153,1204,1258,927
1153,1191,1258,997
1153,1197,1258,1003
1153,1177,1258,1049
1153,1184,1258,1053
1153,1191,1258,1057
1153,1144,1258,1328
1191,1207,1258,802
1191,1196,1258,903
1191,1204,1258,927
1191,1177,1258,976
1191,1191,1258,997
1191,1197,1258,1003
1191,1177,1258,1049
1191,1184,1258,1053
1191,1191,1258,1057
963,907,1265,1107
963,918,1265,1156
963,950,1265,1286
1017,973,1271,1008
1017,979,1271,1039
1017,990,1271,1077
1017,1011,1271,1278
1017,1026,1271,1308
1017,1081,1271,1385
1017,1124,1271,1466
1011,958,1278,1181
1011,1017,1278,1271
1011,1026,1278,1308
1011,1055,1278,1326
1011,1081,1278,1385
1011,1124,1278,1466
950,886,1286,1121
950,884,1286,1131
950,919,1286,1222
950,963,1286,1265
950,968,1286,1351
930,843,1292,1114
930,960,1292,1356
930,951,1292,1364
1026,973,1308,1008
1026,979,1308,1039
1026,990,1308,1077
1026,958,1308,1181
1026,1017,1308,1271
1026,1011,1308,1278
1026,1055,1308,1326
1026,1025,1308,1377
1026,1017,1308,1475
743,766,1311,1218
743,824,1311,1355
1055,1011,1326,1278
1055,1026,1326,1308
1055,1081,1326,1385
1055,1124,1326,1466
1144,1238,1328,665
1144,1207,1328,802
1144,1196,1328,903
1144,1204,1328,927
1144,1191,1328,997
1144,1197,1328,1003
1144,1177,1328,1049
1144,1184,1328,1053
1144,1191,1328,1057
1144,1066,1328,1178
1144,1153,1328,1258
1144,1186,1328,1397
1144,1196,1328,1435
968,886,1351,1121
968,950,1351,1286
968,960,1351,1356
968,951,1351,1364
968,912,1351,1377
824,743,1355,1311
824,912,1355,1377
960,843,1356,1114
960,930,1356,1292
960,968,1356,1351
960,951,1356,1364
960,912,1356,1377
951,843,1364,1114
951,930,1364,1292
951,968,1364,1351
951,960,1364,1356
951,912,1364,1377
912,968,1377,1351
912,824,1377,1355
912,960,1377,1356
912,951,1377,1364
912,910,1377,1463
1025,1026,1377,1308
1025,1017,1377,1475
1081,1017,1385,1271
1081,1011,1385,1278
1081,1055,1385,1326
1081,1124,1385,1466
1081,1054,1385,1505
1186,1066,1397,1178
1186,1144,1397,1328
1186,1196,1397,1435
1196,1066,1435,1178
1196,1144,1435,1328
1196,1186,1435,1397
1196,1157,1435,1459
1157,947,1459,942
1157,973,1459,1008
1157,1196,1459,1435
1157,1124,1459,1466
910,912,1463,1377
910,1017,1463,1475
1124,958,1466,1181
1124,1017,1466,1271
1124,1011,1466,1278
1124,1055,1466,1326
1124,1081,1466,1385
1124,1157,1466,1459
1017,1026,1475,1308
1017,1025,1475,1377
1017,910,1475,1463
1017,1054,1475,1505
1054,1081,1505,1385
1054,1017,1505,1475
